1655112237.355264000,587,232401,1448
1655112237.355317000,588,233849,1448
1655112237.355506000,590,235297,1304
1655112237.403345000,592,236601,1400
1655112237.403345000,593,238001,1448
1655112237.403429000,595,239449,1448
1655112237.403480000,596,240897,1448
1655112237.403532000,597,242345,1448
1655112237.403587000,598,243793,1208
1655112237.403640000,599,245001,1448
1655112237.403689000,600,246449,1448
1655112237.403850000,602,247897,1304
1655112237.453181000,604,249201,1400
1655112237.453182000,605,250601,1448
1655112237.453248000,606,252049,1448
1655112237.453305000,608,253497,1448
1655112237.453348000,609,254945,1448
1655112237.453420000,610,256393,1208
1655112237.453482000,611,257601,1448
1655112237.453548000,612,259049,1448
1655112237.453718000,614,260497,1304
1655112237.502969000,616,261801,1400
1655112237.502970000,617,263201,1448
1655112237.503075000,619,264649,1448
1655112237.503096000,620,266097,1448
1655112237.503155000,621,267545,1448
1655112237.503201000,622,268993,1208
1655112237.552868000,624,270201,1400
1655112237.552905000,625,271601,1448
1655112237.552988000,627,273049,1448
1655112237.553041000,628,274497,1448
1655112237.553081000,629,275945,1256
1655112237.553186000,631,277201,1448
1655112237.553232000,632,278649,1448
1655112237.553274000,633,280097,1304
1655112237.603991000,635,281401,1400
1655112237.604058000,636,282801,1448
1655112237.604149000,638,284249,1448
1655112237.604189000,639,285697,1448
1655112237.604229000,640,287145,1256
1655112237.604441000,642,288401,1400
1655112237.652815000,644,289801,1400
1655112237.652868000,645,291201,1448
1655112237.652914000,646,292649,1448
1655112237.652963000,647,294097,1448
1655112237.653020000,648,295545,1448
1655112237.653089000,649,296993,1448
1655112237.653142000,650,298441,1448
1655112237.653201000,652,299889,1448
1655112237.653307000,653,301337,1064
1655112237.702560000,655,302401,1400
1655112237.702561000,656,303801,1448
1655112237.702641000,658,305249,1448
1655112237.702689000,659,306697,1448
1655112237.702739000,660,308145,1448
1655112237.702777000,661,309593,1208
1655112237.753438000,663,310801,1400
1655112237.753439000,664,312201,1448
1655112237.753534000,666,313649,1448
1655112237.753570000,667,315097,1448
1655112237.753609000,668,316545,1448
1655112237.753646000,669,317993,1208
1655112237.753768000,670,319201,1448
1655112237.753803000,672,320649,1448
1655112237.753926000,673,322097,1304
1655112237.802490000,676,323401,1400
1655112237.802490000,677,324801,1448
1655112237.802563000,678,326249,1448
1655112237.802563000,679,327697,1448
1655112237.802728000,681,329145,1256
1655112237.853860000,683,330401,1400
1655112237.853912000,684,331801,1448
1655112237.853988000,686,333249,1448
1655112237.854022000,687,334697,1448
1655112237.854073000,688,336145,1448
1655112237.854110000,689,337593,1208
1655112237.902380000,691,338801,1400
1655112237.902437000,692,340201,1448
1655112237.902533000,694,341649,1448
1655112237.902533000,695,343097,1448
1655112237.902572000,696,344545,1448
1655112237.902612000,697,345993,1208
1655112237.952328000,699,347201,1400
1655112237.952328000,700,348601,1448
1655112237.952418000,702,350049,1448
1655112237.952455000,703,351497,1448
1655112237.952502000,704,352945,1448
1655112237.952545000,705,354393,1208
1655112238.002134000,707,355601,1400
1655112238.002135000,708,357001,1448
1655112238.002212000,710,358449,1448
1655112238.002237000,711,359897,1448
1655112238.002288000,712,361345,1448
1655112238.002336000,713,362793,1208
1655112238.052167000,715,364001,1400
1655112238.052200000,716,365401,1448
1655112238.052281000,718,366849,1448
1655112238.052331000,719,368297,1448
1655112238.052379000,720,369745,1256
1655112238.052573000,722,371001,1400
1655112238.103187000,724,372401,1400
1655112238.103188000,725,373801,1448
1655112238.103507000,727,375249,1352
1655112238.152126000,729,376601,1400
1655112238.152211000,730,378001,1448
1655112238.152292000,732,379449,1448
1655112238.152347000,733,380897,1448
1655112238.152367000,734,382345,1256
1655112238.152532000,736,383601,1400
1655112238.202648000,738,385001,1400
1655112238.202721000,739,386401,1448
1655112238.202762000,740,387849,1448
1655112238.202818000,742,389297,1448
1655112238.202927000,743,390745,1256
1655112238.253053000,745,392001,1400
1655112238.253095000,746,393401,1448
1655112238.253150000,748,394849,1448
1655112238.253204000,749,396297,1448
1655112238.253264000,750,397745,1256
1655112238.253357000,751,399001,1448
1655112238.253414000,753,400449,1448
1655112238.253455000,754,401897,1448
1655112238.253490000,755,403345,1256
1655112238.302662000,758,404601,1400
1655112238.302697000,759,406001,1448
1655112238.302785000,761,407449,1448
1655112238.302823000,762,408897,1448
1655112238.302882000,763,410345,1448
1655112238.302912000,764,411793,1208
1655112238.353624000,766,413001,1400
1655112238.353666000,767,414401,1448
1655112238.353714000,769,415849,1448
1655112238.353787000,770,417297,1448
1655112238.353843000,771,418745,1256
1655112238.354043000,773,420001,1400
1655112238.402377000,775,421401,1400
1655112238.402441000,776,422801,1448
1655112238.402485000,777,424249,1448
1655112238.402549000,779,425697,1448
1655112238.402600000,780,427145,1448
1655112238.402635000,781,428593,1208
1655112238.452509000,783,429801,1400
1655112238.452549000,784,431201,1448
1655112238.452653000,786,432649,1448
1655112238.452689000,787,434097,1448
1655112238.452727000,788,435545,1256
1655112238.452816000,790,436801,1448
1655112238.452869000,791,438249,1448
1655112238.452906000,792,439697,1304
1655112238.502454000,794,441001,1400
1655112238.502535000,795,442401,1448
1655112238.502615000,797,443849,1448
1655112238.502668000,798,445297,1448
1655112238.502706000,799,446745,1256
1655112238.502859000,801,448001,1400
1655112238.552656000,803,449401,1400
1655112238.552699000,804,450801,1448
1655112238.552762000,806,452249,1448
1655112238.552813000,807,453697,1448
1655112238.552857000,808,455145,1448
1655112238.552911000,809,456593,1208
1655112238.552968000,810,457801,1448
1655112238.553011000,812,459249,1448
1655112238.553096000,814,460697,1304
1655112238.603758000,816,462001,1400
1655112238.603804000,817,463401,1448
1655112238.603909000,819,464849,1448
1655112238.603929000,820,466297,1448
1655112238.604014000,821,467745,1448
1655112238.604015000,822,469193,1208
1655112238.655110000,824,470401,1400
1655112238.655111000,825,471801,1448
1655112238.655192000,827,473249,1448
1655112238.655245000,828,474697,1448
1655112238.655294000,829,476145,1448
1655112238.655334000,830,477593,1208
1655112238.655418000,832,478801,1448
1655112238.655472000,833,480249,1448
1655112238.655543000,835,481697,1304
1655112238.702481000,837,483001,1400
1655112238.702547000,838,484401,1448
1655112238.702604000,839,485849,1448
1655112238.702656000,841,487297,1448
1655112238.702703000,842,488745,1448
1655112238.702782000,843,490193,1208
1655112238.702807000,845,491401,1448
1655112238.702869000,846,492849,1448
1655112238.702936000,848,494297,1304
1655112238.753253000,850,495601,1400
1655112238.753354000,852,497001,1448
1655112238.753431000,853,498449,1448
1655112238.753449000,854,499897,1448
1655112238.753488000,855,501345,1256
1655112238.802318000,857,502601,1400
1655112238.802373000,858,504001,1448
1655112238.802495000,860,505449,1448
1655112238.802495000,861,506897,1448
1655112238.802533000,862,508345,1448
1655112238.802582000,863,509793,1208
1655112238.802679000,865,511001,1448
1655112238.802728000,866,512449,1448
1655112238.802803000,867,513897,1304
1655112238.854301000,869,515201,1400
1655112238.854441000,871,516601,1448
1655112238.854442000,872,518049,1448
1655112238.854491000,873,519497,1448
1655112238.854577000,874,520945,1448
1655112238.854577000,875,522393,1208
1655112238.902171000,877,523601,1400
1655112238.902241000,878,525001,1448
1655112238.902323000,880,526449,1448
1655112238.902387000,881,527897,1448
1655112238.902433000,882,529345,1256
1655112238.902585000,884,530601,1400
1655112238.953819000,886,532001,1400
1655112238.953819000,887,533401,1448
1655112238.953898000,888,534849,1448
1655112238.953952000,890,536297,1448
1655112238.953996000,891,537745,1448
1655112238.954076000,892,539193,1448
1655112238.954110000,893,540641,1160
1655112238.954176000,895,541801,1448
1655112238.954278000,896,543249,1352
1655112239.002292000,898,544601,1400
1655112239.002331000,899,546001,1448
1655112239.002418000,901,547449,1448
1655112239.002478000,902,548897,1448
1655112239.002514000,903,550345,1256
1655112239.052406000,905,551601,1400
1655112239.052479000,906,553001,1448
1655112239.052549000,908,554449,1448
1655112239.052599000,909,555897,1448
1655112239.052636000,910,557345,1256
1655112239.052741000,912,558601,1448
1655112239.052802000,913,560049,1352
1655112239.052856000,915,561401,1448
1655112239.052945000,916,562849,1352
1655112239.106328000,918,564201,1400
1655112239.106394000,919,565601,1448
1655112239.106498000,921,567049,1448
1655112239.106528000,922,568497,1448
1655112239.106566000,923,569945,1256
1655112239.106668000,925,571201,1448
1655112239.106719000,926,572649,1448
1655112239.106765000,927,574097,1304
1655112239.106870000,929,575401,1448
1655112239.106934000,931,576849,1448
1655112239.106975000,932,578297,1448
1655112239.107042000,934,579745,1256
1655112239.107109000,935,581001,1448
1655112239.107169000,937,582449,1448
1655112239.107251000,938,583897,1304
1655112239.107313000,939,585201,1448
1655112239.107364000,941,586649,1448
1655112239.107444000,942,588097,1448
1655112239.107484000,943,589545,1256
1655112239.107556000,945,590801,1448
1655112239.107627000,946,592249,1352
1655112239.107685000,947,593601,1448
1655112239.107736000,949,595049,1448
1655112239.107847000,950,596497,1304
1655112239.152564000,952,597801,1400
1655112239.152631000,953,599201,1448
1655112239.152681000,955,600649,1448
1655112239.152738000,956,602097,1448
1655112239.152785000,957,603545,1448
1655112239.152823000,959,604993,1208
1655112239.202917000,961,606201,1400
1655112239.202966000,962,607601,1448
1655112239.202989000,963,609049,1448
1655112239.203044000,965,610497,1448
1655112239.203153000,967,611945,1448
1655112239.203154000,968,613393,1208
1655112239.203238000,971,614601,1448
1655112239.203323000,973,616049,1448
1655112239.203356000,975,617497,1304
1655112239.203441000,977,618801,1448
1655112239.203489000,979,620249,1352
1655112239.252956000,981,621601,1400
1655112239.253019000,983,623001,1448
1655112239.253064000,985,624449,1448
1655112239.253099000,987,625897,1448
1655112239.253151000,988,627345,1256
1655112239.253376000,990,628601,1400
1655112239.302689000,992,630001,1400
1655112239.302736000,994,631401,1448
1655112239.302818000,995,632849,1448
1655112239.302851000,996,634297,1304
1655112239.302926000,997,635601,1448
1655112239.302997000,999,637049,1448
1655112239.303049000,1000,638497,1448
1655112239.303087000,1001,639945,1256
1655112239.303263000,1003,641201,1400
1655112239.353570000,1005,642601,1400
1655112239.353609000,1006,644001,1448
1655112239.353701000,1008,645449,1448
1655112239.353758000,1009,646897,1448
1655112239.353809000,1010,648345,1256
1655112239.353918000,1012,649601,1448
1655112239.353971000,1013,651049,1448
1655112239.354025000,1014,652497,1304
1655112239.354257000,1016,653801,1400
1655112239.402504000,1018,655201,1400
1655112239.402552000,1019,656601,1448
1655112239.402645000,1021,658049,1448
1655112239.402719000,1022,659497,1448
1655112239.402772000,1023,660945,1256
1655112239.452224000,1025,662201,1400
1655112239.452224000,1026,663601,1448
1655112239.452311000,1028,665049,1448
1655112239.452344000,1029,666497,1448
1655112239.452396000,1030,667945,1448
1655112239.452423000,1031,669393,1208
1655112239.452537000,1032,670601,1448
1655112239.452585000,1034,672049,1448
1655112239.452668000,1036,673497,1304
1655112239.502385000,1038,674801,1400
1655112239.502694000,1040,676201,1448
1655112239.502694000,1041,677649,1448
1655112239.502694000,1042,679097,1448
1655112239.502694000,1043,680545,1448
1655112239.502694000,1044,681993,1208
1655112239.552211000,1047,683201,1400
1655112239.552212000,1048,684601,1448
1655112239.552295000,1050,686049,1448
1655112239.552346000,1051,687497,1448
1655112239.552396000,1052,688945,1448
1655112239.552432000,1053,690393,1208
1655112239.552533000,1055,691601,1448
1655112239.552584000,1056,693049,1448
1655112239.552623000,1057,694497,1304
1655112239.603071000,1060,695801,1400
1655112239.603072000,1061,697201,1448
1655112239.603135000,1062,698649,1448
1655112239.603191000,1064,700097,1448
1655112239.603233000,1065,701545,1448
1655112239.603310000,1066,702993,1208
1655112239.652159000,1068,704201,1400
1655112239.652189000,1069,705601,1448
1655112239.652269000,1071,707049,1448
1655112239.652323000,1073,708497,1304
1655112239.652379000,1074,709801,1448
1655112239.652517000,1076,711249,1352
1655112239.701976000,1078,712601,1400
1655112239.702020000,1079,714001,1448
1655112239.702091000,1081,715449,1448
1655112239.702151000,1082,716897,1448
1655112239.702203000,1083,718345,1256
1655112239.752966000,1085,719601,1400
1655112239.753010000,1086,721001,1448
1655112239.753093000,1088,722449,1448
1655112239.753143000,1089,723897,1448
1655112239.753183000,1090,725345,1256
1655112239.753292000,1091,726601,1448
1655112239.753351000,1092,728049,1448
1655112239.753385000,1094,729497,1448
1655112239.753496000,1095,730945,1256
1655112239.802084000,1097,732201,1400
1655112239.802127000,1098,733601,1448
1655112239.802205000,1100,735049,1448
1655112239.802252000,1101,736497,1448
1655112239.802294000,1102,737945,1256
1655112239.802643000,1104,739201,1400
1655112239.853555000,1106,740601,1400
1655112239.853602000,1107,742001,1448
1655112239.853689000,1109,743449,1448
1655112239.853721000,1110,744897,1448
1655112239.853771000,1111,746345,1448
1655112239.853808000,1112,747793,1208
1655112239.853916000,1113,749001,1448
1655112239.853968000,1115,750449,1448
1655112239.854099000,1116,751897,1304
1655112239.902083000,1118,753201,1400
1655112239.902084000,1119,754601,1448
1655112239.902188000,1121,756049,1448
1655112239.902206000,1122,757497,1448
1655112239.902256000,1123,758945,1448
1655112239.902293000,1124,760393,1208
1655112239.952575000,1126,761601,1400
1655112239.952576000,1127,763001,1448
1655112239.952687000,1129,764449,1448
1655112239.952688000,1130,765897,1448
1655112239.952757000,1131,767345,1448
1655112239.952807000,1132,768793,1208
1655112239.952861000,1133,770001,1448
1655112239.953123000,1135,771449,1352
1655112240.001798000,1137,772801,1400
1655112240.001855000,1138,774201,1448
1655112240.001928000,1140,775649,1448
1655112240.001981000,1141,777097,1448
1655112240.002020000,1142,778545,1256
1655112240.002226000,1144,779801,1400
1655112240.051595000,1146,781201,1400
1655112240.051674000,1147,782601,1448
1655112240.051760000,1149,784049,1448
1655112240.051814000,1150,785497,1448
1655112240.051850000,1151,786945,1256
1655112240.052052000,1153,788201,1400
1655112240.102863000,1155,789601,1400
1655112240.102864000,1156,791001,1448
1655112240.103095000,1158,792449,1352
1655112240.151827000,1160,793801,1400
1655112240.151828000,1161,795201,1448
1655112240.151909000,1162,796649,1448
1655112240.151947000,1164,798097,1448
1655112240.152001000,1165,799545,1448
1655112240.152057000,1166,800993,1208
1655112240.201765000,1168,802201,1400
1655112240.201766000,1169,803601,1448
1655112240.201871000,1171,805049,1448
1655112240.201889000,1172,806497,1448
1655112240.201935000,1173,807945,1448
1655112240.201992000,1174,809393,1208
1655112240.252313000,1176,810601,1400
1655112240.252314000,1177,812001,1448
1655112240.252407000,1179,813449,1448
1655112240.252454000,1180,814897,1448
1655112240.252488000,1181,816345,1448
1655112240.252526000,1182,817793,1208
1655112240.302016000,1184,819001,1400
1655112240.302062000,1185,820401,1448
1655112240.302136000,1187,821849,1448
1655112240.302184000,1188,823297,1448
1655112240.302241000,1189,824745,1256
1655112240.302304000,1190,826001,1448
1655112240.302353000,1192,827449,1448
1655112240.302447000,1193,828897,1304
1655112240.353057000,1195,830201,1400
1655112240.353107000,1196,831601,1448
1655112240.353180000,1198,833049,1448
1655112240.353239000,1199,834497,1448
1655112240.353274000,1200,835945,1256
1655112240.353438000,1202,837201,1400
1655112240.402131000,1204,838601,1400
1655112240.402185000,1205,840001,1448
1655112240.402270000,1207,841449,1448
1655112240.402328000,1208,842897,1448
1655112240.402380000,1210,844345,1256
1655112240.402468000,1211,845601,1448
1655112240.402535000,1213,847049,1448
1655112240.402584000,1214,848497,1448
1655112240.402641000,1216,849945,1256
1655112240.451806000,1218,851201,1400
1655112240.451874000,1219,852601,1448
1655112240.451951000,1221,854049,1448
1655112240.452009000,1222,855497,1448
1655112240.452039000,1223,856945,1256
1655112240.452283000,1225,858201,1400
1655112240.501899000,1227,859601,1400
1655112240.501951000,1228,861001,1448
1655112240.502010000,1229,862449,1448
1655112240.502058000,1230,863897,1448
1655112240.502108000,1231,865345,1448
1655112240.502322000,1233,866793,1208
1655112240.551776000,1235,868001,1400
1655112240.551777000,1236,869401,1448
1655112240.551858000,1237,870849,1448
1655112240.551898000,1239,872297,1448
1655112240.551951000,1240,873745,1448
1655112240.552012000,1241,875193,1208
1655112240.552077000,1242,876401,1448
1655112240.552131000,1244,877849,1448
1655112240.552250000,1245,879297,1304
1655112240.603074000,1247,880601,1400
1655112240.603120000,1248,882001,1448
1655112240.603199000,1250,883449,1448
1655112240.603200000,1251,884897,1448
1655112240.603294000,1252,886345,1256
1655112240.651979000,1254,887601,1400
1655112240.652045000,1255,889001,1448
1655112240.652119000,1257,890449,1448
1655112240.652176000,1258,891897,1448
1655112240.652207000,1259,893345,1256
1655112240.652312000,1261,894601,1448
1655112240.652355000,1262,896049,1352
1655112240.652423000,1264,897401,1448
1655112240.652490000,1265,898849,1352
1655112240.701774000,1267,900201,1400
1655112240.701775000,1268,901601,1448
1655112240.701864000,1270,903049,1448
1655112240.701901000,1271,904497,1448
1655112240.701946000,1273,905945,1448
1655112240.701982000,1274,907393,1208
1655112240.752494000,1276,908601,1400
1655112240.752495000,1277,910001,1448
1655112240.752574000,1279,911449,1448
1655112240.752609000,1280,912897,1448
1655112240.752662000,1281,914345,1448
1655112240.752697000,1282,915793,1208
1655112240.801585000,1284,917001,1400
1655112240.801623000,1285,918401,1448
1655112240.801714000,1287,919849,1448
1655112240.801777000,1288,921297,1304
1655112240.801843000,1289,922601,1448
1655112240.801917000,1291,924049,1448
1655112240.801974000,1292,925497,1448
1655112240.802008000,1293,926945,1256
1655112240.802205000,1295,928201,1400
1655112240.853053000,1297,929601,1400
1655112240.853132000,1298,931001,1448
1655112240.853215000,1300,932449,1448
1655112240.853259000,1301,933897,1448
1655112240.853296000,1303,935345,1256
1655112240.901504000,1305,936601,1400
1655112240.901547000,1306,938001,1448
1655112240.901678000,1308,939449,1448
1655112240.901720000,1309,940897,1448
1655112240.901776000,1310,942345,1448
1655112240.901812000,1311,943793,1208
1655112240.951896000,1313,945001,1400
1655112240.951896000,1314,946401,1448
1655112240.951969000,1316,947849,1448
1655112240.952047000,1317,949297,1448
1655112240.952076000,1318,950745,1448
1655112240.952109000,1319,952193,1208
1655112240.952211000,1321,953401,1448
1655112240.952261000,1322,954849,1352
1655112240.952424000,1324,956201,1400
1655112241.001540000,1326,957601,1400
1655112241.001541000,1327,959001,1448
1655112241.001684000,1329,960449,1448
1655112241.001708000,1330,961897,1448
1655112241.001785000,1331,963345,1448
1655112241.001804000,1332,964793,1208
1655112241.051244000,1334,966001,1400
1655112241.051280000,1335,967401,1448
1655112241.051387000,1337,968849,1448
1655112241.051431000,1338,970297,1448
1655112241.051457000,1340,971745,1256
1655112241.051845000,1342,973001,1400
1655112241.102981000,1344,974401,1400
1655112241.102981000,1345,975801,1448
1655112241.103109000,1347,977249,1448
1655112241.103109000,1348,978697,1448
1655112241.103187000,1349,980145,1448
1655112241.103236000,1350,981593,1208
1655112241.151874000,1352,982801,1400
1655112241.151875000,1353,984201,1448
1655112241.151965000,1355,985649,1448
1655112241.152034000,1356,987097,1448
1655112241.152065000,1357,988545,1448
1655112241.152104000,1358,989993,1208
1655112241.201758000,1361,991201,1400
1655112241.201860000,1363,992601,1448
1655112241.201910000,1364,994049,1448
1655112241.201962000,1365,995497,1304
1655112241.202059000,1367,996801,1448
1655112241.202104000,1368,998249,1448
1655112241.202155000,1370,999697,1448
1655112241.202205000,1371,1001145,1256
1655112241.252362000,1373,1002401,1400
1655112241.252424000,1375,1003801,1448
1655112241.252504000,1376,1005249,1448
1655112241.252544000,1377,1006697,1304
1655112241.252616000,1379,1008001,1448
1655112241.252700000,1380,1009449,1448
1655112241.252737000,1381,1010897,1304
1655112241.252807000,1383,1012201,1448
1655112241.252876000,1384,1013649,1352
1655112241.301350000,1386,1015001,1400
1655112241.301411000,1387,1016401,1448
1655112241.301483000,1389,1017849,1448
1655112241.301533000,1390,1019297,1448
1655112241.301570000,1391,1020745,1256
1655112241.301872000,1393,1022001,1400
1655112241.352664000,1395,1023401,1400
1655112241.352665000,1396,1024801,1448
1655112241.352726000,1397,1026249,1448
1655112241.352774000,1398,1027697,1448
1655112241.352821000,1400,1029145,1448
1655112241.352934000,1401,1030593,1208
1655112241.401293000,1403,1031801,1400
1655112241.401294000,1404,1033201,1448
1655112241.401384000,1406,1034649,1448
1655112241.401419000,1407,1036097,1448
1655112241.401468000,1408,1037545,1448
1655112241.401501000,1409,1038993,1208
1655112241.451318000,1411,1040201,1400
1655112241.451378000,1412,1041601,1448
1655112241.451463000,1414,1043049,1448
1655112241.451511000,1415,1044497,1448
1655112241.451557000,1416,1045945,1256
1655112241.501400000,1418,1047201,1400
1655112241.501401000,1419,1048601,1448
1655112241.501492000,1421,1050049,1448
1655112241.501522000,1422,1051497,1448
1655112241.501562000,1424,1052945,1448
1655112241.501619000,1425,1054393,1208
1655112241.551353000,1427,1055601,1400
1655112241.551353000,1428,1057001,1448
1655112241.551451000,1430,1058449,1448
1655112241.551465000,1431,1059897,1448
1655112241.551512000,1433,1061345,1448
1655112241.551566000,1434,1062793,1208
1655112241.602443000,1436,1064001,1400
1655112241.602480000,1437,1065401,1448
1655112241.602535000,1439,1066849,1448
1655112241.602585000,1440,1068297,1448
1655112241.602637000,1441,1069745,1256
1655112241.602881000,1443,1071001,1400
1655112241.651120000,1445,1072401,1400
1655112241.651163000,1446,1073801,1448
1655112241.651225000,1448,1075249,1448
1655112241.651271000,1449,1076697,1448
1655112241.651321000,1450,1078145,1448
1655112241.651357000,1451,1079593,1208
1655112241.701056000,1453,1080801,1400
1655112241.701056000,1454,1082201,1448
1655112241.701133000,1456,1083649,1448
1655112241.701178000,1457,1085097,1448
1655112241.701229000,1458,1086545,1448
1655112241.701266000,1459,1087993,1208
1655112241.751617000,1461,1089201,1400
1655112241.751618000,1462,1090601,1448
1655112241.751829000,1464,1092049,1352
1655112241.800896000,1466,1093401,1400
1655112241.800951000,1468,1094801,1448
1655112241.801029000,1469,1096249,1448
1655112241.801068000,1470,1097697,1304
1655112241.801126000,1471,1099001,1448
1655112241.801268000,1473,1100449,1352
1655112241.852166000,1475,1101801,1400
1655112241.852210000,1476,1103201,1448
1655112241.852227000,1477,1104649,1448
1655112241.852289000,1479,1106097,1448
1655112241.852423000,1480,1107545,1256
1655112241.900866000,1482,1108801,1400
1655112241.900912000,1483,1110201,1448
1655112241.901074000,1485,1111649,1352
1655112241.950832000,1487,1113001,1400
1655112241.950833000,1488,1114401,1448
1655112241.950902000,1489,1115849,1448
