1655127118.336129000,816,1,1400
1655127118.336235000,817,1401,1448
1655127118.336287000,818,2849,1448
1655127118.336291000,819,4297,1448
1655127118.359687000,821,5745,1256
1655127118.362480000,824,5745,1256
1655127118.384734000,826,7001,1400
1655127118.384774000,827,8401,1448
1655127118.387644000,829,9849,1352
1655127118.388985000,831,9849,1352
1655127118.435766000,833,11201,1400
1655127118.435801000,834,12601,1448
1655127118.435888000,835,14049,1448
1655127118.435893000,836,15497,1448
1655127118.436065000,837,16945,1448
1655127118.436070000,838,18393,1448
1655127118.436349000,839,19841,1448
1655127118.436353000,840,21289,1448
1655127118.436615000,841,22737,1448
1655127118.436619000,842,24185,1448
1655127118.438543000,843,12601,1448
1655127118.441388000,844,15497,1448
1655127118.442255000,845,18393,1448
1655127118.444241000,846,19841,1448
1655127118.444249000,847,21289,1448
1655127118.444255000,848,24185,1448
1655127118.444284000,850,25633,1448
1655127118.444288000,851,27081,920
1655127118.447497000,856,27081,920
1655127118.486157000,858,28001,1400
1655127118.486193000,859,29401,1448
1655127118.486273000,860,30849,1448
1655127118.486278000,861,32297,1448
1655127118.486460000,862,33745,1448
1655127118.486465000,863,35193,1448
1655127118.486468000,864,36641,1448
1655127118.487053000,865,38089,1448
1655127118.489211000,866,30849,1448
1655127118.489819000,867,32297,1448
1655127118.491107000,869,39537,1064
1655127118.492616000,872,33745,1448
1655127118.493872000,873,35193,1448
1655127118.496520000,874,36641,1448
1655127118.496912000,875,39537,1064
1655127118.534240000,878,40601,1400
1655127118.534276000,879,42001,1448
1655127118.536397000,880,40601,1400
1655127118.537776000,882,43449,1352
1655127118.538993000,883,43449,1352
1655127118.587901000,885,44801,1400
1655127118.587935000,886,46201,1448
1655127118.588018000,887,47649,1448
1655127118.588023000,888,49097,1448
1655127118.588096000,889,50545,1448
1655127118.588100000,890,51993,1448
1655127118.588104000,891,53441,1448
1655127118.588107000,892,54889,1448
1655127118.588111000,893,56337,1448
1655127118.588199000,894,57785,1448
1655127118.588204000,895,59233,1448
1655127118.588207000,896,60681,1448
1655127118.588216000,897,62129,1448
1655127118.588220000,898,63577,1448
1655127118.589376000,899,65025,1448
1655127118.589380000,900,66473,1448
1655127118.589880000,901,44801,1400
1655127118.592203000,902,46201,1448
1655127118.592568000,903,47649,1448
1655127118.598751000,904,49097,1448
1655127118.599165000,905,51993,1448
1655127118.600258000,906,53441,1448
1655127118.600266000,907,56337,1448
1655127118.600272000,908,57785,1448
1655127118.601153000,910,67921,680
1655127118.601996000,913,62129,1448
1655127118.603666000,914,63577,1448
1655127118.603673000,915,67921,680
1655127118.634233000,919,68601,1400
1655127118.634268000,920,70001,1448
1655127118.635442000,921,68601,1400
1655127118.636880000,923,71449,1352
1655127118.686470000,926,72801,1400
1655127118.686504000,927,74201,1448
1655127118.686585000,928,75649,1448
1655127118.686590000,929,77097,1448
1655127118.686663000,930,78545,1448
1655127118.686667000,931,79993,1448
1655127118.686671000,932,81441,1448
1655127118.686674000,933,82889,1448
1655127118.686677000,934,84337,1448
1655127118.686767000,935,85785,1448
1655127118.686772000,936,87233,1448
1655127118.686776000,937,88681,1448
1655127118.686779000,938,90129,1448
1655127118.686783000,939,91577,1448
1655127118.687954000,940,93025,1448
1655127118.687958000,941,94473,1448
1655127118.687962000,942,95921,1448
1655127118.688195000,943,72801,1400
1655127118.691373000,945,97369,632
1655127118.693219000,946,77097,1448
1655127118.693447000,947,78545,1448
1655127118.693717000,948,81441,1448
1655127118.694053000,949,84337,1448
1655127118.694539000,950,85785,1448
1655127118.694547000,951,87233,1448
1655127118.696251000,952,88681,1448
1655127118.697405000,953,93025,1448
1655127118.697700000,954,94473,1448
1655127118.698728000,955,95921,1448
1655127118.741971000,962,98001,1400
1655127118.742054000,963,99401,1448
1655127118.743364000,964,98001,1400
1655127118.744521000,965,99401,1448
1655127118.744888000,967,100849,1352
1655127118.795586000,970,102201,1400
1655127118.795673000,971,103601,1448
1655127118.795859000,972,105049,1448
1655127118.795871000,973,106497,1448
1655127118.796017000,974,107945,1448
1655127118.796029000,975,109393,1448
1655127118.796038000,976,110841,1448
1655127118.796409000,977,112289,1448
1655127118.796419000,978,113737,1448
1655127118.796428000,979,115185,1448
1655127118.796436000,980,116633,1448
1655127118.796444000,981,118081,1448
1655127118.797457000,982,119529,1448
1655127118.797817000,983,102201,1400
1655127118.799105000,984,105049,1448
1655127118.801534000,986,120977,824
1655127118.802613000,987,106497,1448
1655127118.803565000,989,107945,1448
