1655136810.090116000,1,1400
1655136810.090168000,2,1400
1655136810.090213000,3,1400
1655136810.090233000,4,1400
1655136810.090251000,5,1400
1655136810.138379000,6,1400
1655136810.138402000,7,1400
1655136810.138424000,8,1400
1655136810.138457000,9,1400
1655136810.138476000,10,1400
1655136810.138494000,11,1400
1655136810.189178000,12,1400
1655136810.189200000,13,1400
1655136810.189221000,14,1400
1655136810.189253000,15,1400
1655136810.189272000,16,1400
1655136810.189290000,17,1400
1655136810.189320000,18,1400
1655136810.189338000,19,1400
1655136810.189356000,20,1400
1655136810.210594000,21,1400
1655136810.210955000,22,1400
1655136810.212177000,23,1400
1655136810.212518000,24,1400
1655136810.213279000,25,1400
1655136810.213654000,26,1400
1655136810.214162000,27,1400
1655136810.214976000,28,1400
1655136810.215619000,29,1400
1655136810.217043000,30,1400
1655136810.217374000,31,1400
1655136810.217776000,32,1400
1655136810.218180000,33,1400
1655136810.218529000,34,1400
1655136810.218960000,35,1400
1655136810.219317000,36,1400
1655136810.239452000,37,1400
1655136810.239475000,38,1400
1655136810.239496000,39,1400
1655136810.239529000,40,1400
1655136810.239547000,41,1400
1655136810.239565000,42,1400
1655136810.239594000,43,1400
1655136810.239613000,44,1400
1655136810.239631000,45,1400
1655136810.245732000,46,1400
1655136810.246095000,47,1400
1655136810.247848000,48,1400
1655136810.247855000,49,1400
1655136810.247860000,50,1400
1655136810.341093000,51,1400
1655136810.341118000,52,1400
1655136810.341138000,53,1400
1655136810.341171000,54,1400
1655136810.341190000,55,1400
1655136810.341208000,56,1400
1655136810.341238000,57,1400
1655136810.341256000,58,1400
1655136810.341274000,59,1400
1655136810.341304000,60,1400
1655136810.341323000,61,1400
1655136810.341353000,62,1400
1655136810.341371000,63,1400
1655136810.341389000,64,1400
1655136810.342569000,65,1400
1655136810.346059000,66,1400
1655136810.346505000,67,1400
1655136810.348501000,68,1400
1655136810.348507000,69,1400
1655136810.348513000,70,1400
1655136810.348518000,71,1400
1655136810.350328000,72,1400
1655136810.350335000,73,1400
1655136810.350340000,74,1400
1655136810.439793000,75,1400
1655136810.439817000,76,1400
1655136810.439837000,77,1400
1655136810.439870000,78,1400
1655136810.439888000,79,1400
1655136810.439907000,80,1400
1655136810.439937000,81,1400
1655136810.439955000,82,1400
1655136810.439973000,83,1400
1655136810.440002000,84,1400
1655136810.440021000,85,1400
1655136810.440038000,86,1400
1655136810.440068000,87,1400
1655136810.440086000,88,1400
1655136810.440104000,89,1400
1655136810.443493000,90,1400
1655136810.443819000,91,1400
1655136810.445275000,92,1400
1655136810.446377000,93,1400
1655136810.446384000,94,1400
1655136810.446390000,95,1400
1655136810.446395000,96,1400
