1655129906.431725000,1,1400
1655129906.433500000,2,1400
1655129906.434563000,3,1400
1655129906.436367000,4,1400
1655129906.437661000,5,1400
1655129906.438762000,6,1400
1655129906.439757000,7,1400
1655129906.440720000,8,1400
1655129906.442760000,9,1400
1655129906.444784000,10,1400
1655129906.445830000,11,1400
1655129906.446874000,12,1400
1655129906.448026000,13,1400
1655129906.448981000,14,1400
1655129906.449905000,15,1400
1655129906.450910000,16,1400
1655129906.451907000,17,1400
1655129906.476933000,18,1400
1655129906.479178000,19,1400
1655129906.481202000,20,1400
1655129906.481993000,21,1400
1655129906.481994000,22,1400
1655129906.481994000,23,1400
1655129906.483149000,24,1400
1655129906.483150000,25,1400
1655129906.483150000,26,1400
1655129906.525753000,27,1400
1655129906.526680000,28,1400
1655129906.532891000,29,1400
1655129906.580541000,30,1400
1655129906.581553000,31,1400
1655129906.583762000,32,1400
1655129906.583762000,33,1400
1655129906.583762000,34,1400
1655129906.583762000,35,1400
1655129906.585040000,36,1400
1655129906.585988000,37,1400
1655129906.586868000,38,1400
1655129906.586869000,39,1400
1655129906.586869000,40,1400
1655129906.628775000,41,1400
1655129906.629762000,42,1400
1655129906.630803000,43,1400
1655129906.677467000,44,1400
1655129906.681669000,45,1400
1655129906.682535000,46,1400
1655129906.684568000,47,1400
1655129906.684568000,48,1400
1655129906.684568000,49,1400
1655129906.684568000,50,1400
1655129906.684569000,51,1400
1655129906.684569000,52,1400
1655129906.684569000,53,1400
1655129906.684569000,54,1400
1655129906.684753000,55,1400
1655129906.684753000,56,1400
1655129906.684753000,57,1400
1655129906.684754000,58,1400
1655129906.725195000,59,1400
1655129906.726972000,60,1400
1655129906.733656000,61,1400
1655129906.778303000,62,1400
1655129906.783829000,63,1400
1655129906.784893000,64,1400
1655129906.787021000,65,1400
1655129906.787022000,66,1400
1655129906.787022000,67,1400
1655129906.787022000,68,1400
1655129906.787022000,69,1400
1655129906.787022000,70,1400
1655129906.787022000,71,1400
1655129906.787022000,72,1400
1655129906.787194000,73,1400
1655129906.787194000,74,1400
1655129906.787194000,75,1400
1655129906.787194000,76,1400
1655129906.787194000,77,1400
1655129906.788180000,78,1400
1655129906.827797000,79,1400
1655129906.828700000,80,1400
1655129906.831893000,81,1400
