1655129906.325087000,1,1400
1655129906.325258000,2,1400
1655129906.325416000,3,1400
1655129906.325477000,4,1400
1655129906.325548000,5,1400
1655129906.373909000,6,1400
1655129906.374065000,7,1400
1655129906.374136000,8,1400
1655129906.424624000,9,1400
1655129906.424796000,10,1400
1655129906.424872000,11,1400
1655129906.424979000,12,1400
1655129906.424999000,13,1400
1655129906.425018000,14,1400
1655129906.425051000,15,1400
1655129906.425079000,16,1400
1655129906.425103000,17,1400
1655129906.474824000,18,1400
1655129906.474977000,19,1400
1655129906.475055000,20,1400
1655129906.475153000,21,1400
1655129906.475173000,22,1400
1655129906.475192000,23,1400
1655129906.475224000,24,1400
1655129906.475243000,25,1400
1655129906.475271000,26,1400
1655129906.522997000,27,1400
1655129906.523123000,28,1400
1655129906.523196000,29,1400
1655129906.576692000,30,1400
1655129906.576861000,31,1400
1655129906.576931000,32,1400
1655129906.577030000,33,1400
1655129906.577051000,34,1400
1655129906.577069000,35,1400
1655129906.577103000,36,1400
1655129906.577122000,37,1400
1655129906.577149000,38,1400
1655129906.577254000,39,1400
1655129906.577274000,40,1400
1655129906.623173000,41,1400
1655129906.623292000,42,1400
1655129906.623363000,43,1400
1655129906.675223000,44,1400
1655129906.675411000,45,1400
1655129906.675491000,46,1400
1655129906.675593000,47,1400
1655129906.675616000,48,1400
1655129906.675635000,49,1400
1655129906.675667000,50,1400
1655129906.675694000,51,1400
1655129906.675713000,52,1400
1655129906.675825000,53,1400
1655129906.675845000,54,1400
1655129906.675865000,55,1400
1655129906.675899000,56,1400
1655129906.675918000,57,1400
1655129906.675936000,58,1400
1655129906.722999000,59,1400
1655129906.723118000,60,1400
1655129906.723192000,61,1400
1655129906.775589000,62,1400
1655129906.775744000,63,1400
1655129906.775817000,64,1400
1655129906.775913000,65,1400
1655129906.775933000,66,1400
1655129906.775951000,67,1400
1655129906.775984000,68,1400
1655129906.776002000,69,1400
1655129906.776029000,70,1400
1655129906.776155000,71,1400
1655129906.776177000,72,1400
1655129906.776195000,73,1400
1655129906.776229000,74,1400
1655129906.776247000,75,1400
1655129906.776265000,76,1400
1655129906.776297000,77,1400
1655129906.776315000,78,1400
1655129906.825078000,79,1400
1655129906.825220000,80,1400
1655129906.825288000,81,1400
1655129906.875498000,82,1400
1655129906.875652000,83,1400
1655129906.875731000,84,1400
1655129906.875827000,85,1400
1655129906.875847000,86,1400
1655129906.875866000,87,1400
1655129906.875899000,88,1400
1655129906.875918000,89,1400
1655129906.875944000,90,1400
1655129906.876044000,91,1400
1655129906.876064000,92,1400
1655129906.876081000,93,1400
1655129906.876113000,94,1400
1655129906.876132000,95,1400
1655129906.876150000,96,1400
1655129906.876184000,97,1400
1655129906.876202000,98,1400
1655129906.876225000,99,1400
1655129906.923164000,100,1400
1655129906.923286000,101,1400
1655129906.923357000,102,1400
1655129906.974643000,103,1400
1655129906.974818000,104,1400
1655129906.974891000,105,1400
1655129906.974994000,106,1400
1655129906.975013000,107,1400
1655129906.975032000,108,1400
1655129906.975064000,109,1400
1655129906.975083000,110,1400
1655129906.975111000,111,1400
1655129906.975222000,112,1400
1655129906.975242000,113,1400
1655129906.975261000,114,1400
1655129907.024000000,115,1400
1655129907.024133000,116,1400
1655129907.024207000,117,1400
1655129907.024313000,118,1400
1655129907.024333000,119,1400
1655129907.024365000,120,1400
1655129907.024384000,121,1400
1655129907.024406000,122,1400
1655129907.077526000,123,1400
1655129907.077711000,124,1400
1655129907.077796000,125,1400
1655129907.077899000,126,1400
1655129907.077922000,127,1400
1655129907.077941000,128,1400
1655129907.077975000,129,1400
1655129907.078004000,130,1400
1655129907.078088000,131,1400
1655129907.123985000,132,1400
1655129907.124102000,133,1400
1655129907.124178000,134,1400
1655129907.124275000,135,1400
1655129907.124295000,136,1400
1655129907.124313000,137,1400
1655129907.124346000,138,1400
1655129907.124365000,139,1400
1655129907.124395000,140,1400
1655129907.174873000,141,1400
1655129907.175029000,142,1400
1655129907.175099000,143,1400
1655129907.175197000,144,1400
1655129907.175216000,145,1400
1655129907.175235000,146,1400
1655129907.175266000,147,1400
1655129907.175286000,148,1400
1655129907.175313000,149,1400
1655129907.175413000,150,1400
1655129907.175432000,151,1400
1655129907.175450000,152,1400
1655129907.223156000,153,1400
1655129907.223316000,154,1400
1655129907.223391000,155,1400
1655129907.223490000,156,1400
1655129907.223510000,157,1400
1655129907.275728000,158,1400
1655129907.275899000,159,1400
1655129907.276050000,160,1400
1655129907.276143000,161,1400
1655129907.276216000,162,1400
1655129907.276236000,163,1400
1655129907.276275000,164,1400
1655129907.276293000,165,1400
1655129907.276312000,166,1400
1655129907.276353000,167,1400
1655129907.276438000,168,1400
1655129907.276461000,169,1400
1655129907.276496000,170,1400
1655129907.276515000,171,1400
1655129907.276535000,172,1400
1655129907.324633000,173,1400
1655129907.324782000,174,1400
1655129907.324852000,175,1400
1655129907.324946000,176,1400
1655129907.324966000,177,1400
1655129907.324984000,178,1400
1655129907.373761000,179,1400
1655129907.373924000,180,1400
1655129907.374000000,181,1400
1655129907.374107000,182,1400
1655129907.374128000,183,1400
1655129907.374147000,184,1400
1655129907.374181000,185,1400
1655129907.374208000,186,1400
1655129907.374227000,187,1400
1655129907.424426000,188,1400
1655129907.424600000,189,1400
1655129907.424672000,190,1400
1655129907.424773000,191,1400
1655129907.424793000,192,1400
1655129907.424811000,193,1400
1655129907.424844000,194,1400
1655129907.424862000,195,1400
1655129907.424889000,196,1400
1655129907.425097000,197,1400
1655129907.425118000,198,1400
1655129907.425151000,199,1400
1655129907.425169000,200,1400
1655129907.425190000,201,1400
1655129907.473498000,202,1400
1655129907.473623000,203,1400
1655129907.473696000,204,1400
1655129907.473805000,205,1400
1655129907.473825000,206,1400
1655129907.473843000,207,1400
1655129907.522696000,208,1400
1655129907.522856000,209,1400
1655129907.522927000,210,1400
1655129907.523025000,211,1400
1655129907.523045000,212,1400
1655129907.523062000,213,1400
1655129907.523093000,214,1400
1655129907.523112000,215,1400
1655129907.523138000,216,1400
1655129907.573994000,217,1400
1655129907.574151000,218,1400
1655129907.574232000,219,1400
1655129907.574330000,220,1400
1655129907.574349000,221,1400
1655129907.574367000,222,1400
1655129907.622990000,223,1400
1655129907.623179000,224,1400
1655129907.623265000,225,1400
1655129907.623363000,226,1400
1655129907.623383000,227,1400
1655129907.623401000,228,1400
1655129907.623433000,229,1400
1655129907.623454000,230,1400
1655129907.623483000,231,1400
1655129907.623604000,232,1400
1655129907.623624000,233,1400
1655129907.623642000,234,1400
1655129907.673543000,235,1400
1655129907.673709000,236,1400
1655129907.673887000,237,1400
1655129907.673950000,238,1400
1655129907.674023000,239,1400
1655129907.674069000,240,1400
1655129907.674088000,241,1400
1655129907.674107000,242,1400
1655129907.674139000,243,1400
1655129907.674168000,244,1400
1655129907.674192000,245,1400
1655129907.722863000,246,1400
1655129907.722984000,247,1400
1655129907.723055000,248,1400
1655129907.723151000,249,1400
1655129907.723171000,250,1400
1655129907.723189000,251,1400
1655129907.723222000,252,1400
1655129907.723240000,253,1400
1655129907.723267000,254,1400
1655129907.723385000,255,1400
1655129907.723405000,256,1400
1655129907.723423000,257,1400
1655129907.773396000,258,1400
1655129907.773587000,259,1400
1655129907.773655000,260,1400
1655129907.824404000,261,1400
1655129907.824579000,262,1400
1655129907.824651000,263,1400
1655129907.824749000,264,1400
1655129907.824768000,265,1400
1655129907.824787000,266,1400
1655129907.824819000,267,1400
1655129907.824838000,268,1400
1655129907.824865000,269,1400
1655129907.824958000,270,1400
1655129907.824978000,271,1400
1655129907.824996000,272,1400
1655129907.872815000,273,1400
1655129907.872967000,274,1400
1655129907.873070000,275,1400
1655129907.873188000,276,1400
1655129907.873213000,277,1400
1655129907.873249000,278,1400
1655129907.873280000,279,1400
1655129907.873314000,280,1400
